327 C8H10    ethylbenzene                6.95719 1424.255 213.206   26  163 Y3    0
328 C8H10    m-xylene                    7.00908 1462.266 215.105   28  166 Y3    0
329 C8H10    o-xylene                    6.99891 1474.679 213.686   32  172 Y3    0
330 C8H10    p-xylene                    6.99052 1453.430 215.307   27  166 Y3    0
331 C8H14    1-octyne                    7.02447 1413.800 215.000   25  170 Y9    0
332 C8H16    1-octene                    6.93263 1353.486 212.764   15  148 Y3    0
333 C8H16    cyclooctane                 6.86190 1437.780 209.980   94  197 Y1    0
334 C8H16    propylcyclopentane          6.90392 1384.386 213.159   21  158 Y3    0
335 C8H16    ethylcyclohexane            6.86728 1382.466 214.995   21  160 Y3    0
336 C8H16    1,1-dimethylcyclohexane     6.79821 1321.705 217.845   10  147 Y3    0
337 C8H16    c-1,2-dimethylcyclohexane   6.83746 1367.311 215.835   18  158 Y3    0
338 C8H16    t-1,2-dimethylcyclohexane   6.83308 1353.881 219.132   13  151 Y3    0
339 C8H16    c-1,3-dimethylcyclohexane   6.83883 1338.473 218.072   11  147 Y3    0
340 C8H16    t-1,3-dimethylcyclohexane   6.83455 1343.687 215.394   15  152 Y3    0
341 C8H16    c-1,4-dimethylcyclohexane   6.83287 1345.613 216.154   15  152 Y3    0
342 C8H16    t-1,4-dimethylcyclohexane   6.81773 1330.437 218.581   10  147 Y3    0
343 C8H16O   octanal                    12.51168 3977.531 244.532   73  169 Y6    0
344 C8H18    octane                      6.90940 1349.820 209.385   19  152 Y3    0
345 C8H18    2-methylheptane             6.91735 1337.468 213.693   12  144 Y3    0
346 C8H18    3-methylheptane             6.89944 1331.530 212.414   13  145 Y3    0
347 C8H18    4-methylheptane             6.90065 1327.661 212.568   12  144 Y3    0
348 C8H18    3-ethylhexane               6.89098 1327.884 212.595   13  145 Y3    0
349 C8H18    2,2-dimethylhexane          6.83715 1273.594 215.072    3  133 Y3    0
350 C8H18    2,3-dimethylhexane          6.87004 1315.503 214.157   10  142 Y3    0
351 C8H18    2,4-dimethylhexane          6.85305 1287.876 214.790    5  135 Y3    0
352 C8H18    2,5-dimethylhexane          6.85984 1287.274 214.412    5  135 Y3    0
353 C8H18    3,3-dimethylhexane          6.85121 1307.882 217.439    6  138 Y3    0
354 C8H18    3,4-dimethylhexane          6.87986 1330.035 214.863   11  144 Y3    0
355 C8H18    3-ethyl-2-methylpentane     6.86358 1318.120 215.306    9  142 Y3    0
356 C8H18    3-ethyl-3-methylpentane     6.86731 1347.209 219.684   10  145 Y3    0
357 C8H18    2,2,3-trimethylpentane      6.82546 1294.875 218.420    4  136 Y3    0
358 C8H18    2,2,4-trimethylpentane      6.81189 1257.840 220.735   -4  125 Y3    0
359 C8H18    2,3,3-trimethylpentane      6.84353 1328.046 220.375    7  142 Y3    0
360 C8H18    2,3,4-trimethylpentane      6.85396 1315.084 217.526    7  140 Y3    0
361 C8H18    2,2,3,3-tetramethylbutane   6.87665 1329.930 226.360  103  133 Y3    0
362 C8H18O   butyl-ether                 6.98250 1431.500 207.010   32  182 Y2    0
363 C8H18O   sec-butyl-ether             6.79153 1348.53  223.79    57  149 N   364
364 C8H18O   tert-butyl-ether            6.93294 1348.533 223.790    4  109 Y5    0
365 C8H18O   octyl-alcohol               6.83700 1310.620 136.060   70  195 Y2    0
366 C8H18S   butyl-sulfide               6.54589 1421.32  205.81   106  215 N   282
367 C8H18S   ethyl-hexyl-sulfide         6.42693 1421.32  205.81   115  231 N   282
368 C8H18S   heptyl-methyl-sulfide       6.42693 1421.32  205.81   115  231 N   282
369 C8H18S   pentyl-propyl-sulfide       6.42693 1421.32  205.81   115  231 N   282
370 C8H18S   1-octanethiol               6.96909 1593.000 190.610   76  229 Y3    0
371 C8H18S2  butyl-disulfide             6.96380 1684.100 181.300  101  263 Y3    0
372 C9H10    alpha-methylstyrene         7.09240 1582.700 206.010   75  220 Y1    0
373 C9H10    propenylbenzene,cis         7.44961 1909.083 238.874   18  179 Y6    0
374 C9H10    propenylbenzene,trans       7.54993 1909.08  238.87   105  197 N   373
375 C9H10    m-methylstyrene             6.87928 1471.440 200.000   72  250 Y4    0
376 C9H10    o-methylstyrene             6.88461 1485.410 200.000   75  255 Y4    0
377 C9H10    p-methylstyrene             7.01120 1535.100 200.700   68  170 Y4    0
378 C9H12    propylbenzene               6.95142 1491.297 207.140   43  188 Y3    0
379 C9H12    cumene                      6.93666 1460.793 207.777   38  181 Y3    0
380 C9H12    m-ethyltoluene              7.01582 1529.184 208.509   46  190 Y3    0
381 C9H12    o-ethyltoluene              7.00314 1535.374 207.300   48  194 Y3    0
382 C9H12    p-ethyltoluene              6.99802 1527.113 208.921   46  191 Y3    0
383 C9H12    1,2,3-trimethylbenzene      7.04082 1593.958 207.078   57  205 Y3    0
384 C9H12    1,2,4-trimethylbenzene      7.04383 1573.267 208.564   52  198 Y3    0
385 C9H12    mesitylene                  7.07436 1569.622 209.578   49  193 Y3    0
386 C9H16    1-nonyne                    6.77410 1404.700 210.000   50  223 Y9    0
387 C9H18    1-nonene                    6.95387 1435.359 205.535   36  174 Y3    0
388 C9H18    butylcyclopentane           6.89935 1457.080 205.990   41  185 Y3    0
389 C9H18    propylcyclohexane           6.88646 1460.800 207.939   40  186 Y3    0
390 C9H18    c-c-135trimethylcyclohexane 7.09743 1460.8   207.93    78  164 N   389
391 C9H18    c-t-135trimethylcyclohexane 7.07274 1460.8   207.93    80  166 N   389
392 C9H18O   nonanal                     7.81505 2036.854 227.486   33  185 Y6    0
393 C9H20    nonane                      6.93440 1429.460 201.820   39  179 Y3    0
394 C9H20    2-methyloctane              6.91191 1398.420 203.650   33  171 Y3    0
395 C9H20    3-methyloctane              6.90920 1405.800 204.760   33  172 Y3    0
396 C9H20    4-methyloctane              6.90318 1399.120 205.410   32  170 Y3    0
397 C9H20    3-ethylheptane              6.90489 1406.500 206.500   32  171 Y3    0
398 C9H20    4-ethylheptane              6.89898 1399.800 207.200   30  169 Y3    0
399 C9H20    2,2-dimethylheptane         6.88174 1363.910 208.210   24  160 Y3    0
400 C9H20    2,3-dimethylheptane         6.87635 1389.500 207.300   29  168 Y3    0
401 C9H20    2,4-dimethylheptane         6.90252 1368.720 207.440   24  160 Y3    0
402 C9H20    2,5-dimethylheptane         6.89317 1375.400 206.800   27  163 Y3    0
403 C9H20    2,6-dimethylheptane         6.89385 1368.000 205.680   26  162 Y3    0
404 C9H20    3,3-dimethylheptane         6.87553 1385.360 209.790   26  165 Y3    0
405 C9H20    3,4-dimethylheptane         6.88359 1396.900 208.400   29  168 Y3    0
406 C9H20    3,5-dimethylheptane         6.90164 1382.800 207.900   26  163 Y3    0
407 C9H20    4,4-dimethylheptane         6.86968 1378.700 210.400   24  163 Y3    0
408 C9H20    3-ethyl-2-methylhexane      6.88690 1390.200 209.000   27  166 Y3    0
409 C9H20    4-ethyl-2-methylhexane      6.90030 1376.100 208.600   25  161 Y3    0
410 C9H20    3-ethyl-3-methylhexane      6.87787 1406.800 211.400   28  169 Y3    0
411 C9H20    3-ethyl-4-methylhexane      6.89430 1404.300 209.500   29  168 Y3    0
412 C9H20    2,2,3-trimethylhexane       6.86574 1375.720 211.630   23  161 Y3    0
413 C9H20    2,2,4-trimethylhexane       6.84922 1340.900 211.350   18  154 Y3    0
414 C9H20    2,2,5-trimethylhexane       6.83531 1324.049 210.737   16  151 Y3    0
415 C9H20    2,3,3-trimethylhexane       6.85417 1389.790 212.100   25  166 Y3    0
416 C9H20    2,3,4-trimethylhexane       6.85274 1387.220 210.220   27  167 Y3    0
417 C9H20    2,3,5-trimethylhexane       6.87078 1359.090 209.290   22  159 Y3    0
418 C9H20    2,4,4-trimethylhexane       6.85163 1368.723 214.047   20  158 Y3    0
419 C9H20    3,3,4-trimethylhexane       6.85761 1403.880 212.560   27  169 Y3    0
420 C9H20    3,3-diethylpentane          6.89262 1451.245 215.575   31  175 Y3    0
421 C9H20    3-ethyl-2,2-dimethylpentane 6.87166 1383.130 212.750   23  162 Y3    0
422 C9H20    3-ethyl-2,3-dimethylpentane 6.84463 1418.000 213.000   30  174 Y3    0
423 C9H20    3-ethyl-2,4-dimethylpentane 6.85293 1380.540 210.870   25  165 Y3    0
424 C9H20    2,2,3,3-tetramethylpentane  6.82876 1397.483 213.703   26  169 Y3    0
425 C9H20    2,2,3,4-tetramethylpentane  6.83173 1374.042 214.762   21  161 Y3    0
426 C9H20    2,2,4,4-tetramethylpentane  6.79710 1325.183 216.093   13  150 Y3    0
427 C9H20    2,3,3,4-tetramethylpentane  6.85961 1417.473 214.705   27  170 Y3    0
428 C9H20O   nonyl-alcohol               6.67570 1276.630 123.060   90  214 Y1    0
429 C9H20S   butyl-pentyl-sulfide        6.23448 1421.32  205.81   129  258 N   282
430 C9H20S   ethyl-heptyl-sulfide        6.23448 1421.32  205.81   129  258 N   282
431 C9H20S   hexyl-propyl-sulfide        6.23448 1421.32  205.81   129  258 N   282
432 C9H20S   methyl-octyl-sulfide        6.23448 1421.32  205.81   129  258 N   282
433 C9H20S   1-nonanethiol               6.98390 1655.600 183.700   93  251 Y3    0
434 C10H8    naphthalene                 7.01065 1733.710 201.859   87  250 Y3    0
435 C10H8    azulene                     6.7868  1733.71  201.85   160  278 N   434
436 C10H14   butylbenzene                6.98317 1577.965 201.378   62  213 Y3    0
437 C10H14   m-diethylbenzene            7.00360 1575.310 200.960   61  211 Y3    0
438 C10H14   o-diethylbenzene            6.98780 1576.940 200.510   63  213 Y3    0
439 C10H14   p-diethylbenzene            6.99820 1588.310 201.970   63  214 Y3    0
440 C10H14   1,2,3,4-tetramethylbenzene  7.05940 1690.540 199.480   80  236 Y3    0
441 C10H14   1,2,3,5-tetramethylbenzene  7.07790 1675.430 201.140   75  228 Y3    0
442 C10H14   1,2,4,5-tetramethylbenzene  7.08000 1672.430 201.430   74  227 Y3    0
443 C10H18   1-decyne                    7.10870 1606.600 206.000   78  246 Y9    0
444 C10H18   decahydronaphthalene,cis    6.87529 1594.460 203.392   68  228 Y3    0
445 C10H18   decahydronaphthalene,trans  6.85681 1564.683 206.259   61  219 Y3    0
446 C10H20   1-decene                    6.96034 1501.872 197.578   54  199 Y3    0
447 C10H20   1-cyclopentylpentane        6.94140 1540.600 198.800   60  210 Y3    0
448 C10H20   butylcyclohexane            6.91030 1538.518 200.833   59  211 Y3    0
449 C10H20O  decanal                     8.20794 2378.316 237.905   52  209 Y6    0
450 C10H22   decane                      6.96375 1508.750 195.374   58  203 Y3    0
451 C10H22   2-methylnonane              6.93372 1472.730 196.380   52  196 Y3    0
452 C10H22   3-methylnonane              6.92975 1479.100 197.500   52  197 Y3    0
453 C10H22   4-methylnonane              6.92234 1471.000 198.300   50  194 Y3    0
454 C10H22   5-methylnonane              6.91878 1468.400 198.500   50  194 Y3    0
455 C10H22   3-ethyloctane               6.91845 1477.400 199.400   50  195 Y3    0
456 C10H22   4-ethyloctane               6.90922 1466.680 200.440   48  192 Y3    0
457 C10H22   2,2-dimethyloctane          6.90617 1439.600 200.700   43  185 Y3    0
458 C10H22   2,3-dimethyloctane          6.89449 1462.220 200.000   48  193 Y3    0
459 C10H22   2,4-dimethyloctane          6.92146 1439.800 200.400   43  184 Y3    0
460 C10H22   2,5-dimethyloctane          6.90263 1442.500 200.200   44  187 Y3    0
461 C10H22   2,6-dimethyloctane          6.93331 1450.530 199.400   45  187 Y3    0
462 C10H22   2,7-dimethyloctane          6.91326 1444.190 198.270   46  188 Y3    0
463 C10H22   3,3-dimethyloctane          6.88895 1457.600 202.500   45  190 Y3    0
464 C10H22   3,4-dimethyloctane          6.89926 1465.900 201.400   47  192 Y3    0
465 C10H22   3,5-dimethyloctane          6.89758 1448.800 201.300   44  188 Y3    0
466 C10H22   3,6-dimethyloctane          6.91284 1456.900 200.500   46  189 Y3    0
467 C10H22   4,4-dimethyloctane          6.88891 1446.900 203.500   42  186 Y3    0
468 C10H22   4,5-dimethyloctane          6.89288 1460.520 201.900   46  191 Y3    0
469 C10H22   4-propylheptane             6.94710 1458.700 201.200   44  186 Y3    0
470 C10H22   4-isopropylheptane          6.88757 1449.800 202.900   43  188 Y3    0
471 C10H22   3-ethyl-2-methylheptane     6.89294 1457.900 202.200   45  190 Y3    0
472 C10H22   4-ethyl-2-methylheptane     6.89200 1438.200 202.300   42  185 Y3    0
473 C10H22   5-ethyl-2-methylheptane     6.89424 1448.800 201.300   44  188 Y3    0
474 C10H22   3-ethyl-3-methylheptane     6.88063 1472.900 204.500   46  193 Y3    0
475 C10H22   4-ethyl-3-methylheptane     6.88689 1464.200 203.300   45  191 Y3    0
476 C10H22   3-ethyl-5-methylheptane     6.91593 1455.200 202.400   44  187 Y3    0
477 C10H22   3-ethyl-4-methylheptane     6.88827 1466.800 203.000   46  192 Y3    0
478 C10H22   4-ethyl-4-methylheptane     6.88302 1464.900 205.200   44  190 Y3    0
479 C10H22   2,2,3-trimethylheptane      6.87507 1446.100 204.400   42  187 Y3    0
480 C10H22   2,2,4-trimethylheptane      6.87525 1409.400 204.500   35  177 Y3    0
481 C10H22   2,2,5-trimethylheptane      6.87855 1417.400 203.800   37  179 Y3    0
482 C10H22   2,2,6-trimethylheptane      6.89454 1411.090 202.630   37  177 Y3    0
483 C10H22   2,3,3-trimethylheptane      6.87202 1457.800 205.000   43  189 Y3    0
484 C10H22   2,3,4-trimethylheptane      6.87417 1451.700 203.600   44  189 Y3    0
485 C10H22   2,3,5-trimethylheptane      6.83990 1440.000 203.000   44  190 Y3    0
486 C10H22   2,3,6-trimethylheptane      6.88668 1433.700 201.900   42  184 Y3    0
487 C10H22   2,4,4-trimethylheptane      6.86062 1418.400 205.400   37  180 Y3    0
488 C10H22   2,4,5-trimethylheptane      6.87583 1437.300 203.300   41  185 Y3    0
489 C10H22   2,4,6-trimethylheptane      6.91395 1411.300 202.300   36  175 Y3    0
490 C10H22   2,5,5-trimethylheptane      6.88204 1429.090 204.360   39  181 Y3    0
491 C10H22   3,3,4-trimethylheptane      6.86861 1466.800 205.900   44  191 Y3    0
492 C10H22   3,3,5-trimethylheptane      6.85524 1435.430 205.490   40  185 Y3    0
493 C10H22   3,4,4-trimethylheptane      6.86721 1464.100 206.200   43  190 Y3    0
494 C10H22   3,4,5-trimethylheptane      6.87113 1463.400 204.200   45  192 Y3    0
495 C10H22   3-isopropyl-2-methylhexane  6.76103 1441.000 204.700   45  197 Y3    0
496 C10H22   3,3-diethylhexane           6.88355 1490.900 206.200   47  196 Y3    0
497 C10H22   3,4-diethylhexane           6.88347 1473.200 204.200   46  193 Y3    0
498 C10H22   3-ethyl-2,2-dimethylhexane  6.86594 1444.400 206.400   40  185 Y3    0
499 C10H22   4-ethyl-2,2-dimethylhexane  6.89526 1416.000 206.000   34  175 Y3    0
500 C10H22   3-ethyl-2,3-dimethylhexane  6.86128 1475.800 206.800   45  194 Y3    0
501 C10H22   4-ethyl-2,3-dimethylhexane  6.86823 1458.000 204.700   44  190 Y3    0
502 C10H22   3-ethyl-2,4-dimethylhexane  6.86682 1455.300 205.000   43  189 Y3    0
503 C10H22   4-ethyl-2,4-dimethylhexane  6.86721 1464.100 206.200   43  190 Y3    0
504 C10H22   3-ethyl-2,5-dimethylhexane  6.87155 1429.300 204.100   39  183 Y3    0
505 C10H22   4-ethyl-3,3-dimethylhexane  6.86288 1473.100 207.000   44  193 Y3    0
506 C10H22   3-ethyl-3,4-dimethylhexane  6.86148 1470.400 207.300   44  192 Y3    0
507 C10H22   2,2,3,3-tetramethylhexane   6.84438 1464.030 209.060   41  190 Y3    0
508 C10H22   2,2,3,4-tetramethylhexane   6.82410 1443.600 207.300   41  188 Y3    0
509 C10H22   2,2,3,5-tetramethylhexane   6.87685 1417.600 206.300   35  177 Y3    0
510 C10H22   2,2,4,4-tetramethylhexane   6.73151 1396.000 208.700   35  184 Y3    0
511 C10H22   2,2,4,5-tetramethylhexane   6.83561 1400.550 206.260   34  176 Y3    0
512 C10H22   2,2,5,5-tetramethylhexane   6.88124 1377.980 207.000   27  165 Y3    0
513 C10H22   2,3,3,4-tetramethylhexane   6.84243 1474.940 207.720   45  195 Y3    0
514 C10H22   2,3,3,5-tetramethylhexane   6.85043 1429.200 206.900   37  182 Y3    0
515 C10H22   2,3,4,4-tetramethylhexane   6.82940 1457.900 207.600   42  191 Y3    0
516 C10H22   2,3,4,5-tetramethylhexane   6.87156 1442.800 205.300   40  185 Y3    0
517 C10H22   3,3,4,4-tetramethylhexane   6.81164 1492.700 209.700   47  201 Y3    0
518 C10H22   24dimethyl3isopropylpentane 6.82154 1432.150 206.380   40  186 Y3    0
519 C10H22   33-diethyl-2-methylpentane  6.85984 1501.800 207.700   49  200 Y3    0
520 C10H22   3ethyl-223trimethylpentane  6.80710 1490.100 210.000   47  200 Y3    0
521 C10H22   3ethyl-224trimethylpentane  6.83149 1435.600 208.100   38  185 Y3    0
522 C10H22   3ethyl-234trimethylpentane  6.81616 1486.620 208.320   47  200 Y3    0
523 C10H22   22334-pentamethylpentane    6.79659 1474.890 210.600   44  197 Y3    0
524 C10H22   22344-pentamethylpentane    6.73273 1423.830 210.350   38  190 Y3    0
525 C10H22O  decyl-alcohol               6.92240 1472.010 134.160  103  230 Y2    0
526 C10H22S  butyl-hexyl-sulfide         6.06898 1421.32  205.81   143  285 N   282
527 C10H22S  ethyl-octyl-sulfide         6.06898 1421.32  205.81   143  285 N   282
528 C10H22S  heptyl-propyl-sulfide       6.06898 1421.32  205.81   143  285 N   282
529 C10H22S  methyl-nonyl-sulfide        6.06898 1421.32  205.81   143  285 N   282
530 C10H22S  pentyl-sulfide              6.06898 1421.32  205.81   143  285 N   282
531 C10H22S  1-decanethiol               6.99810 1713.600 177.000  109  271 Y3    0
532 C10H22S2 pentyl-disulfide            6.95810 1756.000 166.800  128  298 Y3    0
533 C11H10   1-methylnaphthalene         7.03592 1826.948 195.002  108  278 Y3    0
534 C11H10   2-methylnaphthalene         7.06850 1840.268 198.395  105  274 Y3    0
535 C11H16   pentylbenzene               6.97833 1639.910 194.760   80  237 Y3    0
536 C11H16   pentamethylbenzene          7.13760 1833.800 198.960  125  270 Y1    0
537 C11H20   1-undecyne                  7.13064 1687.200 202.000   80  267 Y9    0
538 C11H22   1-undecene                  6.96662 1562.469 189.743   72  222 Y3    0
539 C11H22   1-cyclopentylhexane         6.95480 1608.000 191.600   78  234 Y3    0
540 C11H22   pentylcyclohexane           6.94667 1619.110 194.510   78  235 Y3    0
541 C11H24   undecane                    6.97220 1569.570 187.700   75  226 Y3    0
542 C11H24O  undecyl-alcohol             6.52710 1250.000 100.000  120  243 Y11   0
543 C11H24S  butyl-heptyl-sulfide        5.9321  1421.32  205.81   155  309 N   282
544 C11H24S  decyl-methyl-sulfide        5.9321  1421.32  205.81   155  309 N   282
545 C11H24S  ethyl-nonyl-sulfide         5.9321  1421.32  205.81   155  309 N   282
546 C11H24S  octyl-propyl-sulfide        5.9321  1421.32  205.81   155  309 N   282
547 C11H24S  1-undecanethiol             7.01220 1767.400 170.400  124  290 Y3    0
548 C12H10   biphenyl                    7.24540 1998.720 202.740   70  272 Y2    0
549 C12H12   1-ethylnaphthalene          7.03159 1841.320 185.280  120  292 Y3    0
550 C12H12   2-ethylnaphthalene          7.07566 1880.730 191.410  118  291 Y3    0
551 C12H12   1,2-dimethylnaphthalene     7.00605 1805.310 171.370  129  269 Y3    0
552 C12H12   1,3-dimethylnaphthalene     7.26980 2076.000 210.000  148  310 Y4    0
553 C12H12   1,4-dimethylnaphthalene     7.26980 2076.000 210.000  148  310 Y4    0
554 C12H12   1,5-dimethylnaphthalene     7.04930 1855.000 180.000  150  313 Y8    0
555 C12H12   1,6-dimethylnaphthalene     7.26980 2076.000 210.000  148  310 Y4    0
556 C12H12   1,7-dimethylnaphthalene     7.05640 1879.000 180.000  150  320 Y4    0
557 C12H12   2,3-dimethylnaphthalene     7.05270 1869.000 180.000  155  315 Y4    0
558 C12H12   2,6-dimethylnaphthalene     7.04600 1841.000 180.000  150  310 Y8    0
559 C12H12   2,7-dimethylnaphthalene     7.04780 1846.000 180.000  150  310 Y4    0
560 C12H18   hexylbenzene                6.98530 1700.500 188.200   96  258 Y3    0
561 C12H18   1,2,3-triethylbenzene       7.58877 2133.55  235.68   146  247 N   562
562 C12H18   1,2,4-triethylbenzene       7.57869 2133.558 235.681   46  218 Y6    0
563 C12H18   1,3,5-triethylbenzene       7.6044  2133.55  235.68   145  246 N   562
564 C12H18   hexamethylbenzene           7.15544 2133.55  235.68   178  300 N   562
565 C12H22   1-dodecyne                  7.16929 1771.100 198.000  113  288 Y9    0
566 C12H24   1-dodecene                  6.97522 1619.862 182.271   89  244 Y3    0
567 C12H24   1-cyclopentylheptane        6.97430 1672.200 184.400   95  256 Y3    0
568 C12H24   1-cyclohexylhexane          6.95550 1681.000 187.800   94  257 Y3    0
569 C12H26   dodecane                    6.99795 1639.270 181.835   91  247 Y3    0
570 C12H26O  dodecyl-alcohol             7.53986 2003.290 168.130  138  214 Y4    0
571 C12H26S  butyl-octyl-sulfide         6.62900 1408.000 116.060  134  307 Y1    0
572 C12H26S  decyl-ethyl-sulfide         5.81251 1421.32  205.81   166  333 N   282
573 C12H26S  hexyl-sulfide               5.81251 1421.32  205.81   166  333 N   282
574 C12H26S  methyl-undecyl-sulfide      5.81251 1421.32  205.81   166  333 N   282
575 C12H26S  nonyl-propyl-sulfide        5.81251 1421.32  205.81   166  333 N   282
576 C12H26S  1-dodecanethiol             7.02440 1817.800 164.100  138  308 Y3    0
577 C12H26S2 hexyl-disulfide             6.96320 1824.900 153.500  153  328 Y3    0
578 C13H14   1-propylnaphthalene         7.05940 1890.800 180.000  155  335 Y8    0
579 C13H14   2-propylnaphthalene         7.06050 1895.500 180.000  160  335 Y8    0
580 C13H14   2ethyl-3-methylnaphthalene  7.02851 1895.5   180.     196  312 N   579
581 C13H14   2ethyl-6-methylnaphthalene  7.09303 1895.5   180.     192  303 N   579
582 C13H14   2ethyl-7-methylnaphthalene  7.09303 1895.5   180.     192  303 N   579
583 C13H20   1-phenylheptane             7.00060 1761.200 181.500  112  279 Y3    0
584 C13H24   1-tridecyne                 7.15674 1834.400 195.000  120  308 Y9    0
585 C13H26   1-tridecene                 6.98563 1674.741 175.214  105  264 Y3    0
586 C13H26   1-cyclopentyloctane         6.98960 1729.800 177.300  112  276 Y3    0
587 C13H26   1-cyclohexylheptane         6.97430 1743.000 180.900  111  278 Y3    0
588 C13H28   tridecane                   7.00756 1690.670 174.220  107  267 Y3    0
589 C13H28O  1-tridecanol                7.41181 2003.29  168.13   202  304 N   570
590 C13H28S  butyl-nonyl-sulfide         5.70756 1421.32  205.81   177  355 N   282
591 C13H28S  decyl-propyl-sulfide        5.70756 1421.32  205.81   177  355 N   282
592 C13H28S  dodecyl-methyl-sulfide      5.70756 1421.32  205.81   177  355 N   282
593 C13H28S  ethyl-undecyl-sulfide       5.70756 1421.32  205.81   177  355 N   282
594 C13H28S  1-tridecanethiol            7.03700 1864.900 157.900  151  325 Y3    0
595 C14H16   1-butylnaphthalene          4.96310  656.800  26.000  139  292 Y3    0
596 C14H16   2-butylnaphthalene          6.61170 1591.400 138.500  145  291 Y3    0
597 C14H22   1-phenyloctane              7.00860 1812.200 174.600  127  298 Y3    0
598 C14H22   1,2,3,4-tetraethylbenzene   7.65632 2312.864 236.261   66  248 Y6    0
599 C14H22   1,2,3,5-tetraethylbenzene   7.63235 2312.86  236.26   174  282 N   598
600 C14H22   1,2,4,5-tetraethylbenzene   7.63723 2312.86  236.26   174  282 N   598
601 C14H26   1-tetradecyne               7.23227 1927.700 191.000  145  326 Y9    0
602 C14H28   1-tetradecene               7.02005 1745.001 170.475  119  283 Y3    0
603 C14H28   1-cyclopentylnonane         6.99600 1779.000 170.200  126  296 Y3    0
604 C14H28   1-cyclohexyloctane          6.98970 1799.300 174.300  126  298 Y3    0
605 C14H30   tetradecane                 7.01300 1740.880 167.720  122  286 Y3    0
606 C14H30O  1-tetradecanol              6.67410 1204.500  54.000  130  264 Y4    0
607 C14H30S  butyl-decyl-sulfide         5.61512 1421.32  205.81   187  376 N   282
608 C14H30S  dodecyl-ethyl-sulfide       5.61512 1421.32  205.81   187  376 N   282
609 C14H30S  heptyl-sulfide              5.61512 1421.32  205.81   187  376 N   282
610 C14H30S  methyl-tridecyl-sulfide     5.61512 1421.32  205.81   187  376 N   282
611 C14H30S  propyl-undecyl-sulfide      5.61512 1421.32  205.81   187  376 N   282
612 C14H30S  1-tetradecanethiol          7.04850 1909.200 151.900  164  341 Y3    0
613 C14H30S2 heptyl-disulfide            6.96020 1878.600 139.800  175  357 Y3    0
614 C15H18   1-pentylnaphthalene         7.07430 2000.000 170.000  185  360 Y8    0
615 C15H18   2-pentylnaphthalene         7.06000 2005.900 170.000  190  370 Y8    0
616 C15H24   1-phenylnonane              7.02450 1862.600 167.500  142  316 Y3    0
617 C15H28   1-pentadecyne               7.20553 1972.070 188.000  140  349 Y9    0
618 C15H30   1-pentadecene               7.01555 1781.974 162.582  134  302 Y3    0
619 C15H30   1-cyclopentyldecane         7.00349 1825.748 163.479  141  314 Y3    0
620 C15H30   1-cyclohexylnonane          7.00060 1850.200 167.600  141  316 Y3    0
621 C15H32   pentadecane                 7.02359 1789.950 161.380  136  304 Y3    0
622 C15H32O  1-pentadecanol              6.23737 1204.5    54.     230  339 N   606
623 C15H32S  butyl-undecyl-sulfide       5.53347 1421.32  205.81   196  397 N   282
624 C15H32S  dodecyl-propyl-sulfide      5.53347 1421.32  205.81   196  397 N   282
625 C15H32S  ethyl-tridecyl-sulfide      5.53347 1421.32  205.81   196  397 N   282
626 C15H32S  methyl-tetradecyl-sulfide   5.53347 1421.32  205.81   196  397 N   282
627 C15H32S  1-pentadecanethiol          7.06120 1951.000 146.000  176  356 Y3    0
628 C16H26   1-phenyldecane              7.03642 1904.132 160.318  155  333 Y3    0
629 C16H26   pentaethylbenzene           8.29495 2972.770 272.052   86  277 Y6    0
630 C16H30   1-hexadecyne                7.47511 2154.700 185.000  172  367 Y9    0
631 C16H32   1-hexadecene                7.04437 1843.581 157.917  147  319 Y3    0
632 C16H32   1-cyclopentylundecane       7.02000 1869.200 156.000  154  330 Y3    0
633 C16H32   1-cyclohexyldecane          7.01852 1899.242 161.348  154  333 Y3    0
634 C16H34   hexadecane                  7.02867 1830.510 154.450  149  321 Y3    0
635 C16H34O  1-hexadecanol               6.15860 1380.000  91.000  145  190 Y4    0
636 C16H34S  butyl-dodecyl-sulfide       5.46123 1421.32  205.81   204  416 N   282
637 C16H34S  ethyl-tetradecyl-sulfide    5.46123 1421.32  205.81   204  416 N   282
638 C16H34S  methyl-pentadecyl-sulfide   5.46123 1421.32  205.81   204  416 N   282
639 C16H34S  octyl-sulfide               5.46123 1421.32  205.81   204  416 N   282
640 C16H34S  propyl-tridecyl-sulfide     5.46123 1421.32  205.81   204  416 N   282
641 C16H34S  1-hexadecanethiol           7.07500 1990.000 140.000  188  370 Y3    0
642 C16H34S2 octyl-disulfide             6.95790 1935.600 129.000  196  383 Y3    0
643 C17H28   1-phenylundecane            7.05090 1944.100 153.000  168  349 Y3    0
644 C17H32   1-heptadecyne               7.48829 2216.200 182.000  184  384 Y9    0
645 C17H34   1-heptadecene               7.03925 1877.910 151.530  159  335 Y3    0
646 C17H34   1-cyclopentyldodecane       7.03190 1909.100 149.000  168  346 Y3    0
647 C17H34   1-cyclohexylundecane        7.02900 1939.700 154.500  167  349 Y3    0
648 C17H36   heptadecane                 7.01430 1865.100 149.200  161  337 Y3    0
649 C17H36O  1-heptadecanol              6.78200 1595.000  85.060  191  383 Y1    0
650 C17H36S  butyl-tridecyl-sulfide      5.39727 1421.32  205.81   212  434 N   282
651 C17H36S  ethyl-pentadecyl-sulfide    5.39727 1421.32  205.81   212  434 N   282
